area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance
128,3,3,0,9,acept,not furnished,1260,2900,226,37
300,3,6,6,-,not acept,not furnished,0,5000,1000,76
160,3,3,1,-,acept,not furnished,0,8000,0,121
400,5,5,8,-,acept,not furnished,0,7900,513,130
62,2,1,0,3,acept,not furnished,605,1200,197,16
300,4,5,2,-,acept,not furnished,0,4200,250,64
300,5,5,4,8,acept,not furnished,3200,4792,1500,61
30,1,1,0,-,not acept,not furnished,0,1400,0,22
155,1,4,0,4,not acept,not furnished,1117000,2790,64,38
300,3,2,3,-,acept,furnished,0,3700,130,56
37,1,1,1,12,acept,furnished,399,3700,0,47
35,1,1,0,16,not acept,furnished,2000,1500,309,20
55,1,1,0,1,acept,not furnished,250,700,32,11
50,1,1,0,1,acept,not furnished,325,1550,25,20
64,2,1,2,10,not acept,furnished,2530,4000,342,51
49,2,1,1,5,acept,not furnished,360,2000,0,26
87,3,2,1,9,acept,not furnished,743,1800,109,23
250,3,4,2,-,acept,not furnished,300,3480,360,53
72,3,2,1,3,not acept,not furnished,790,1750,3,23
76,3,3,2,1,acept,not furnished,900,2662,284,34
163,3,4,2,3,acept,furnished,1916,8000,217,117
75,2,1,0,5,acept,furnished,500,4000,0,51
89,3,2,1,7,acept,not furnished,860,1800,70,23
93,3,3,2,5,acept,furnished,1203,4200,267,54
420,3,6,4,-,not acept,not furnished,0,6500,0,98
640,6,7,5,-,acept,furnished,0,6141,667,101
326,3,4,5,12,acept,furnished,3600,15000,3000,191
136,3,4,3,4,not acept,not furnished,1546,3500,350,45
39,1,1,0,2,acept,furnished,120,780,8,12
70,2,1,1,1,acept,not furnished,490,900,0,8
480,4,6,5,-,acept,not furnished,0,15000,1572,226
50,2,1,0,5,acept,not furnished,515,1900,42,25
180,3,3,5,-,acept,not furnished,0,2500,232,38
100,3,2,2,9,acept,furnished,850,3000,371,40
100,3,2,1,-,acept,furnished,100,2000,74,33
560,5,5,6,-,acept,not furnished,0,15000,1917,226
180,5,3,2,-,not acept,not furnished,0,9000,0,136
44,1,1,0,3,acept,not furnished,505,2350,67,31
18,1,1,1,3,not acept,not furnished,690,1090,84,14
154,2,2,1,-,acept,not furnished,0,1300,109,20
80,2,2,1,1,not acept,furnished,2224,2800,334,36
308,2,3,3,-,acept,not furnished,0,2000,171,33
150,4,4,1,-,acept,furnished,0,4500,615,68
80,2,2,2,4,acept,not furnished,850,2450,250,32
70,2,1,1,1,acept,not furnished,280,1000,138,13
136,3,2,1,7,acept,furnished,1780,4000,250,51
55,1,1,1,6,acept,not furnished,450,935,45,14
90,3,2,1,2,acept,furnished,650,2200,60,33
48,2,1,1,8,acept,not furnished,380,1545,49,20
224,4,5,3,12,acept,not furnished,9500,9500,1650,121
32,1,1,1,4,acept,not furnished,450,2500,42,37
60,2,1,1,8,acept,not furnished,355,500,47,7
150,3,2,1,12,acept,furnished,1100,4200,234,55
260,3,5,3,3,acept,not furnished,4400,4500,134,58
42,1,1,0,3,acept,not furnished,350,1120,34,14
320,4,3,3,10,not acept,furnished,1700,7000,600,94
460,4,4,4,-,acept,not furnished,0,4000,270,72
208,3,3,3,13,acept,not furnished,2204,5960,641,76
360,4,5,4,12,acept,not furnished,4350,6593,1830,84
30,1,1,0,1,not acept,furnished,1200,1500,25,20
132,2,2,0,1,acept,furnished,978,2900,0,37
250,6,6,2,-,acept,not furnished,0,9000,495,148
29,1,1,1,10,not acept,furnished,1500,3050,200,39
100,1,2,2,-,acept,not furnished,0,2000,84,31
100,3,2,1,12,acept,not furnished,700,1920,217,25
120,3,3,0,7,acept,furnished,1126,7500,284,110
390,6,3,2,-,acept,not furnished,0,11000,417,181
80,3,1,0,-,acept,not furnished,0,2400,60,37
140,3,3,1,2,acept,furnished,1100,3000,59,39
146,3,2,2,14,acept,furnished,1400,3500,600,45
360,4,2,4,-,acept,not furnished,0,6000,189,99
165,3,3,4,9,acept,not furnished,2000,5000,584,64
100,3,2,2,-,acept,furnished,550,3570,63,54
80,3,2,2,11,acept,not furnished,890,3100,90,40
29,1,1,0,18,acept,not furnished,298,2300,25,30
46,1,1,1,4,not acept,not furnished,560,935,45,12
110,3,2,2,14,not acept,furnished,1850,5500,341,70
300,3,3,3,-,acept,not furnished,1,3400,417,52
62,2,2,3,7,acept,not furnished,2890,7000,384,89
150,3,1,0,3,not acept,not furnished,200,4200,12,54
92,3,1,0,3,acept,not furnished,600,1800,42,27
50,2,1,1,4,acept,not furnished,150,900,0,12
220,3,3,3,9,acept,not furnished,3500,8900,1466,113
250,4,3,2,6,acept,not furnished,2870,5300,852,69
160,3,2,1,2,acept,not furnished,2000,4000,417,52
110,3,2,1,7,acept,not furnished,1250,2500,309,33
120,4,4,4,-,acept,not furnished,0,4000,0,61
101,3,2,1,3,acept,not furnished,630,2900,142,43
60,2,1,0,8,not acept,furnished,435,1800,0,23
60,2,1,1,-,not acept,not furnished,0,1700,23,26
330,4,3,0,9,acept,not furnished,4400,10000,1084,127
350,3,6,4,28,acept,furnished,2100,12000,1417,153
26,1,1,0,1,acept,not furnished,0,2100,167,28
110,4,5,3,-,acept,not furnished,0,3900,625,59
233,3,4,4,15,not acept,furnished,3780,4300,2567,55
441,5,5,8,-,acept,not furnished,0,8000,553,132
44,1,1,0,4,acept,furnished,270,550,6,9
150,3,4,3,-,acept,furnished,0,4600,500,70
50,1,1,0,-,acept,not furnished,0,820,8,13
136,4,3,1,1,acept,not furnished,347,2300,72,31
455,3,2,4,-,acept,not furnished,0,11000,1834,166
160,4,4,3,12,not acept,furnished,1634,6500,696,87
58,1,1,2,2,acept,not furnished,640,2000,0,26
75,2,1,0,1,acept,not furnished,380,2500,100,37
160,3,2,1,1,acept,not furnished,2300,3150,3700,41
310,5,2,2,15,acept,not furnished,2800,5000,1084,64
180,3,2,2,3,acept,not furnished,2200,2500,542,32
207,3,4,3,3,acept,not furnished,2600,2500,817,32
91,3,3,3,5,not acept,not furnished,1312,2438,850,31
275,4,3,4,5,acept,furnished,3000,10000,0,127
265,4,6,3,6,not acept,not furnished,2400,2500,1284,32
57,1,1,1,4,acept,furnished,300,6000,17,77
450,5,5,2,-,acept,not furnished,1100,8000,417,143
245,4,5,4,9,acept,not furnished,2641,3200,744,41
216,3,4,2,10,acept,not furnished,3400,4675,870,60
74,3,2,1,4,acept,not furnished,390,900,24,12
80,2,1,1,6,acept,not furnished,654,2300,94,30
130,3,2,2,6,acept,not furnished,1100,3850,209,49
56,1,2,1,6,acept,furnished,650,2500,100,37
163,2,3,3,3,acept,not furnished,1650,7000,896,89
70,2,1,0,8,acept,furnished,400,1200,34,18
45,1,1,0,3,acept,not furnished,412,860,66,11
80,1,2,0,6,not acept,not furnished,1174,3900,135,50
80,2,1,0,11,not acept,not furnished,600,1950,0,25
600,3,3,4,-,acept,not furnished,0,6800,966,103
150,3,2,2,3,acept,not furnished,1350,1600,108,22
28,1,1,1,-,not acept,furnished,550,1250,0,17
265,3,3,2,-,acept,furnished,0,8712,1167,131
100,4,2,2,-,acept,not furnished,0,2840,369,47
55,1,1,1,3,not acept,not furnished,260,1100,30,14
48,2,1,1,4,acept,not furnished,243,850,0,11
82,2,2,0,2,acept,not furnished,1296,3000,232,39
140,4,3,3,4,acept,not furnished,1320,3300,292,44
360,5,6,4,-,acept,furnished,0,12000,329,197
35,1,1,0,7,acept,not furnished,400,1200,0,16
72,2,2,1,2,acept,not furnished,650,950,100,14
133,3,2,3,1,not acept,not furnished,806,2100,161,28
95,3,1,2,2,acept,not furnished,510,1300,96,19
27,1,1,0,2,acept,not furnished,100,960,75,15
30,1,1,1,6,not acept,furnished,2400,3500,0,45
350,5,5,3,3,not acept,not furnished,500,2000,252,27
179,3,3,3,12,acept,furnished,1800,3200,900,41
65,3,2,1,3,acept,not furnished,400,850,24,13
150,4,3,2,-,acept,not furnished,0,5000,717,77
35,1,1,0,1,not acept,not furnished,0,1310,0,17
47,1,1,1,1,not acept,furnished,400,2200,0,33
360,6,3,4,-,acept,not furnished,0,7000,1108,115
115,2,2,1,18,acept,furnished,950,6500,125,83
341,3,3,2,6,acept,not furnished,2600,4400,825,56
89,2,2,1,2,acept,not furnished,350,1850,0,28
46,1,1,0,3,acept,not furnished,650,2350,131,31
226,3,4,3,6,acept,not furnished,2200,6900,1209,88
32,1,1,0,10,acept,not furnished,360,1430,62,19
115,2,3,2,8,acept,not furnished,1380,12000,790,153
164,3,3,0,5,acept,not furnished,1680,4500,225,66
37,1,1,1,8,acept,furnished,500,3000,125,39
160,3,2,2,-,acept,not furnished,0,4000,267,61
175,4,3,2,-,acept,not furnished,0,3200,380,49
140,3,2,1,11,not acept,furnished,1000,3300,184,44
400,4,6,5,-,acept,not furnished,0,5300,984,80
45,1,2,0,1,acept,not furnished,0,1430,0,22
153,4,2,2,1,acept,not furnished,1000,3500,426,47
56,2,1,1,1,acept,not furnished,345,760,11,10
383,4,5,6,-,acept,not furnished,2780,9500,1760,143
146,3,4,2,8,acept,furnished,1800,11000,592,140
135,3,2,0,3,acept,not furnished,1400,4500,317,58
37,1,1,1,18,not acept,not furnished,676,3000,112,39
238,3,5,3,1,acept,furnished,2700,15000,834,191
55,1,1,0,1,acept,not furnished,0,1100,0,14
92,2,2,2,17,acept,furnished,840,2288,244,29
215,6,6,6,-,acept,not furnished,0,5000,109,89
320,4,4,2,13,acept,furnished,1500,4500,2900,66
64,1,2,1,11,not acept,not furnished,930,1540,68,20
92,2,2,2,16,acept,not furnished,1169,5000,67,67
72,2,1,1,3,acept,not furnished,300,800,15,11
65,1,1,0,4,acept,not furnished,350,2200,30,29
500,5,5,2,11,acept,furnished,2500,8000,459,104
131,4,4,2,11,acept,not furnished,1400,4500,317,58
70,3,2,2,16,acept,furnished,650,2500,120,32
530,4,6,4,11,acept,not furnished,4310,2569,2417,33
85,3,3,2,2,not acept,not furnished,270,1750,165,24
20,1,1,0,1,acept,furnished,602,1800,130,23
139,3,4,2,12,not acept,furnished,1350,11000,500,140
45,1,1,1,1,not acept,furnished,3000,5520,0,70
266,4,3,2,-,acept,not furnished,0,7500,236,123
110,3,2,4,-,acept,not furnished,30,2100,145,35
182,3,4,3,-,acept,not furnished,0,7000,459,106
318,4,6,4,-,not acept,not furnished,2500,12000,334,153
380,4,6,1,-,not acept,furnished,0,10840,334,163
85,2,3,0,1,acept,not furnished,0,1940,167,25
62,2,1,0,3,acept,not furnished,80,1250,40,19
42,1,1,0,8,acept,not furnished,500,1300,42,17
50,2,2,1,10,acept,not furnished,400,1900,0,25
52,2,1,1,3,acept,not furnished,300,860,61,12
179,4,4,3,8,acept,furnished,1100,8500,751,108
100,2,3,0,12,acept,not furnished,800,2662,373,35
80,2,2,1,4,acept,not furnished,1090,2500,119,33
180,3,1,1,1,acept,not furnished,100,2500,84,38
650,4,6,5,-,acept,furnished,0,13800,650,246
51,1,1,1,4,acept,not furnished,450,2000,61,30
48,2,1,1,1,not acept,furnished,295,1400,27,18
350,4,4,2,14,acept,furnished,1980,9000,833,116
354,5,6,3,-,acept,not furnished,0,8850,958,134
250,4,5,0,6,acept,not furnished,2023,12000,1584,153
55,2,2,1,2,acept,not furnished,600,1300,67,17
60,2,2,1,7,acept,furnished,752,3800,130,49
350,4,3,4,-,acept,not furnished,1,7300,600,110
70,3,2,0,1,acept,not furnished,0,1500,50,20
150,4,2,1,-,acept,not furnished,0,2250,9,37
32,1,1,0,5,acept,not furnished,400,2001,0,26
50,1,1,0,1,not acept,furnished,400,2960,200,39
744,6,6,8,-,acept,furnished,450,11000,3000,181
26,1,1,1,1,acept,not furnished,60,750,67,10
63,2,2,1,1,acept,furnished,720,3500,113,45
60,2,1,0,6,acept,not furnished,450,1600,0,21
120,3,2,1,7,acept,furnished,1400,3280,125,42
47,2,1,1,5,acept,not furnished,513,1000,0,13
93,3,2,2,2,acept,not furnished,657,1700,73,22
92,3,2,0,13,acept,not furnished,870,5800,242,74
84,3,2,1,8,acept,not furnished,500,2200,77,33
100,2,2,1,-,not acept,not furnished,0,1450,80,22
380,4,6,6,-,not acept,not furnished,0,4100,269,62
130,3,2,1,13,acept,not furnished,1600,2900,200,37
200,3,3,2,7,not acept,furnished,2500,6000,125,77
33,1,1,1,26,not acept,furnished,1500,2000,250,26
100,3,1,0,-,acept,not furnished,0,2200,350,34
115,2,1,0,5,acept,not furnished,1500,2200,67,28
327,4,4,5,9,acept,furnished,5200,7000,2662,89
45,2,1,1,1,acept,not furnished,0,880,0,12
124,3,3,1,7,acept,not furnished,970,1942,68,29
64,1,2,1,15,acept,furnished,650,8900,154,64
212,4,2,1,5,acept,furnished,1364,2100,250,28
100,2,3,2,4,acept,not furnished,1800,2200,209,28
38,1,1,1,3,acept,furnished,475,3008,0,39
330,3,5,5,8,acept,furnished,3300,7500,1400,96
71,2,1,1,8,acept,not furnished,800,2140,0,28
70,2,2,1,16,not acept,not furnished,662,4500,122,58
220,4,3,3,3,acept,not furnished,1600,3400,0,44
128,3,2,2,1,acept,not furnished,1100,2500,293,32
35,1,1,1,16,acept,furnished,572,4900,70,63
220,4,3,1,-,not acept,furnished,230,2000,0,36
380,4,6,6,11,acept,furnished,4500,12000,3000,153
43,2,1,1,1,not acept,not furnished,750,1375,17,18
60,1,1,0,1,acept,not furnished,0,1250,280,16
53,1,1,0,7,acept,not furnished,1,1700,74,22
50,2,1,1,25,acept,furnished,428,3900,71,50
65,2,2,0,6,acept,not furnished,400,1910,0,25
150,3,2,1,-,acept,not furnished,0,1450,0,22
70,3,1,0,4,acept,not furnished,330,970,85,13
49,1,1,1,7,acept,furnished,1730,6200,0,79
30,1,1,0,-,not acept,not furnished,0,1200,0,19
45,1,1,0,7,acept,not furnished,265,1275,0,17
260,2,2,1,4,acept,not furnished,170,2000,25,30
32,1,1,1,4,acept,not furnished,450,2500,42,37
197,3,4,1,10,acept,not furnished,2665,4500,459,58
500,2,5,5,-,not acept,not furnished,0,1810,54,28
136,3,3,2,5,acept,not furnished,1439,2200,339,28
120,4,4,2,6,acept,not furnished,1100,3000,493,40
115,3,2,1,9,acept,furnished,1082,6300,224,80
130,2,1,1,9,acept,not furnished,1159,3850,160,49
87,3,3,2,12,not acept,furnished,930,3000,253,39
95,3,2,0,2,acept,not furnished,0,2350,0,36
70,1,2,1,11,not acept,furnished,1700,1500,184,20
87,2,2,1,8,acept,not furnished,1110,3500,249,46
50,1,1,0,-,not acept,not furnished,0,1050,39,18
50,1,1,1,1,acept,not furnished,795,3500,213,45
128,3,4,2,8,not acept,furnished,1337,5000,609,64
86,3,2,1,7,acept,furnished,1300,3300,228,43
100,3,2,1,4,not acept,furnished,950,2700,71,35
139,4,5,2,6,not acept,not furnished,1500,10000,584,127
72,2,1,0,2,not acept,not furnished,606,780,60,10
120,3,3,3,1,acept,not furnished,750,2650,434,36
24,1,1,0,4,not acept,furnished,368,2530,55,33
135,2,2,2,2,acept,not furnished,1175,3800,255,49
280,3,4,4,6,acept,not furnished,4095,5450,1042,70
49,1,1,1,18,not acept,furnished,600,5400,0,69
40,1,1,0,18,not acept,furnished,0,2600,0,33
320,3,3,4,-,acept,not furnished,0,8000,1167,121
52,1,1,1,8,not acept,not furnished,1700,4420,188,57
20,1,1,0,3,not acept,furnished,300,600,40,8
240,3,3,4,22,acept,not furnished,3538,12000,1975,153
109,3,2,1,7,acept,not furnished,992,2080,167,31
119,3,3,1,8,not acept,furnished,790,3750,135,48
340,4,6,4,8,acept,furnished,3100,2800,1667,36
790,4,4,2,-,acept,not furnished,2500,10000,2500,151
35,1,1,0,5,acept,furnished,700,1618,29,21
98,3,3,2,1,acept,furnished,1975,2900,459,37
260,4,4,4,24,acept,not furnished,2622,4000,600,51
45,2,1,0,3,not acept,not furnished,162,1610,8,21
270,2,2,3,17,acept,not furnished,2200,8650,0,110
50,1,1,0,-,acept,not furnished,0,1400,1,22
30,1,1,1,2,acept,not furnished,600,900,60,12
45,2,1,1,8,acept,not furnished,300,1100,38,14
150,3,1,2,9,acept,not furnished,1300,3000,0,39
42,1,1,1,3,acept,not furnished,390,1390,54,21
210,3,4,3,6,acept,not furnished,3900,13000,1417,165
58,2,1,0,9,acept,furnished,397,1780,0,23
76,2,2,2,9,acept,furnished,679,3100,146,40
28,1,1,0,2,acept,not furnished,184,850,12,13
130,2,4,4,5,not acept,not furnished,1300,2700,411,35
60,1,1,0,-,not acept,not furnished,0,1300,144,20
54,2,1,1,7,not acept,not furnished,475,1460,0,19
111,3,3,2,-,acept,not furnished,0,4000,357,61
80,2,3,2,5,acept,not furnished,980,2800,350,38
600,6,5,5,-,acept,furnished,0,12000,3334,181
73,2,1,1,2,acept,not furnished,213,1200,39,18
80,2,2,1,7,acept,furnished,3985,5000,395,65
145,3,3,1,1,acept,not furnished,1225,5800,375,74
42,1,1,1,3,acept,not furnished,450,2700,52,35
98,2,1,1,1,acept,not furnished,650,1800,8,23
80,3,2,2,4,acept,not furnished,300,1850,50,28
367,4,3,2,3,acept,furnished,1400,4500,309,66
68,2,2,2,9,acept,not furnished,400,2400,100,20
90,3,2,1,12,acept,not furnished,500,1480,79,22
154,4,5,2,3,acept,furnished,3756,10000,750,129
47,2,1,1,7,acept,not furnished,389,1200,0,18
230,5,3,2,-,acept,furnished,0,3491,291,53
180,3,3,1,2,acept,not furnished,2000,2910,459,38
120,3,2,1,8,acept,furnished,1300,4500,219,58
110,3,2,0,5,acept,not furnished,480,1600,93,22
450,4,6,4,-,acept,not furnished,0,11600,1042,175
400,7,6,4,-,acept,furnished,0,6800,234,112
25,1,1,0,6,not acept,furnished,478,2718,17,36
62,1,2,1,2,acept,furnished,2061,11000,262,140
95,2,1,1,15,acept,not furnished,900,3000,67,39
110,3,3,2,3,acept,furnished,350,2200,220,30
140,3,2,1,3,acept,not furnished,1100,2200,95,29
34,1,1,1,1,not acept,furnished,0,2890,0,37
22,1,1,1,7,not acept,furnished,580,3000,8,39
177,3,3,3,4,not acept,not furnished,4500,8500,1250,108
96,2,1,1,2,acept,not furnished,1080,4300,118,55
100,2,2,0,-,acept,not furnished,0,1700,200,26
68,2,2,1,6,acept,not furnished,750,2600,196,33
300,3,5,4,-,acept,not furnished,0,4490,334,68
160,3,2,1,5,acept,not furnished,1815,3000,256,39
140,3,2,2,-,acept,not furnished,0,2000,51,31
136,4,2,3,12,acept,not furnished,1200,3300,250,42
65,2,2,2,19,not acept,not furnished,907,3500,0,45
200,3,6,4,9,acept,not furnished,1867,4000,731,54
120,3,3,2,7,acept,furnished,1000,3240,100,48
62,2,1,0,5,acept,not furnished,997,3000,212,39
390,3,3,2,1,not acept,not furnished,1800,6500,1000,83
67,2,1,0,12,acept,not furnished,477,1200,0,16
52,1,1,1,1,acept,furnished,410,4667,64,60
39,1,1,1,5,acept,not furnished,1144,2500,312,32
270,3,3,4,1,acept,not furnished,3300,3200,1667,41
82,3,2,2,2,acept,not furnished,1400,1800,290,23
200,2,4,3,16,acept,not furnished,4021,12500,1335,159
33,1,1,0,4,acept,not furnished,305,1500,0,20
110,3,2,2,2,acept,not furnished,834,5500,297,70
70,3,1,1,12,acept,not furnished,800,3000,0,39
93,3,3,2,7,acept,furnished,1230,3750,359,48
65,1,1,0,-,acept,not furnished,300,1800,30,24
280,4,5,4,18,not acept,not furnished,3600,12000,917,153
130,4,2,2,2,acept,not furnished,1150,2350,274,32
100,2,2,1,-,not acept,not furnished,0,4550,75,69
40,1,1,0,4,not acept,not furnished,300,1200,0,18
140,3,4,2,1,not acept,furnished,1300,3000,234,39
170,4,2,2,2,acept,not furnished,1100,4000,297,54
110,2,1,1,10,not acept,not furnished,705,1800,0,23
45,1,1,1,4,acept,furnished,700,1500,130,20
275,5,4,2,-,acept,not furnished,0,9000,646,148
46,1,1,0,5,acept,furnished,380,1200,196,16
98,2,3,2,8,acept,furnished,1907,8500,468,108
120,3,1,4,-,acept,not furnished,0,3500,260,53
180,3,2,1,23,acept,not furnished,1850,7000,299,89
250,4,3,3,2,acept,not furnished,2000,4000,167,51
85,3,2,1,3,not acept,furnished,500,1690,63,22
126,3,4,3,4,acept,not furnished,1560,4000,1021,51
132,3,4,2,10,acept,not furnished,1405,3200,317,41
216,3,3,3,-,acept,not furnished,0,2390,94,43
54,2,1,1,3,acept,not furnished,750,1200,84,16
160,2,4,2,8,not acept,furnished,950,3100,200,46
62,3,1,1,7,not acept,not furnished,400,1600,25,21
270,4,3,1,10,not acept,not furnished,2000,4000,1000,52
145,3,4,3,10,not acept,not furnished,1300,2850,459,37
63,2,1,0,12,acept,not furnished,500,1170,34,18
115,2,2,1,5,not acept,furnished,2500,8500,625,110
51,1,1,0,1,not acept,not furnished,368,680,15,9
70,3,1,1,7,acept,not furnished,680,1200,71,16
165,3,4,6,-,acept,furnished,0,4800,100,73
208,4,5,2,2,acept,not furnished,2900,7000,792,89
87,3,2,1,4,acept,not furnished,1191,3600,93,46
90,3,2,0,2,not acept,not furnished,335,1400,136,19
300,2,4,2,-,acept,furnished,0,3250,0,49
200,3,2,3,-,acept,not furnished,0,3950,800,60
65,2,1,0,2,not acept,furnished,970,2950,192,39
42,1,1,1,15,not acept,furnished,410,2690,172,36
42,1,1,2,2,acept,furnished,240,1000,80,15
28,1,1,0,5,acept,not furnished,320,1300,42,17
140,2,3,2,2,acept,not furnished,1600,4000,250,51
53,2,2,1,10,not acept,furnished,579,3000,89,39
120,3,2,2,-,acept,not furnished,0,2000,323,31
100,3,2,1,2,acept,not furnished,1735,3000,324,39
360,3,1,4,-,acept,not furnished,0,2800,417,50
227,4,4,3,6,acept,not furnished,4000,9000,1417,115
30,1,1,0,2,acept,furnished,433,1380,0,18
90,2,2,1,-,acept,not furnished,959,2968,67,38
110,4,4,1,-,acept,not furnished,0,6800,167,103
400,3,3,4,-,acept,not furnished,0,4250,160,64
49,1,1,0,4,acept,furnished,550,2190,155,29
100,3,3,1,-,acept,not furnished,0,7000,881,106
83,3,1,1,3,acept,not furnished,180,2500,0,32
40,1,1,0,6,acept,not furnished,180,1250,6,19
311,4,4,4,7,acept,furnished,2100,15000,0,191
120,4,2,2,-,acept,not furnished,0,3000,397,50
67,2,1,1,3,acept,not furnished,0,1800,0,23
100,2,2,0,1,acept,not furnished,0,2700,265,35
100,2,1,0,2,not acept,not furnished,50,1096,59,15
301,3,4,4,-,acept,not furnished,0,8000,2917,121
86,3,2,1,9,acept,not furnished,1365,2630,201,34
45,1,1,0,9,not acept,furnished,580,2500,75,33
55,2,1,1,2,not acept,not furnished,470,1330,0,17
63,2,1,0,2,acept,not furnished,180,1000,42,15
220,3,4,2,-,acept,furnished,0,4500,197,68
202,3,2,5,-,acept,not furnished,0,5500,285,91
85,2,1,0,8,acept,not furnished,800,3420,209,45
80,2,2,1,6,acept,not furnished,580,3300,50,49
400,4,4,4,-,acept,furnished,0,10000,912,151
400,5,4,4,-,acept,furnished,0,5500,167,91
22,1,1,0,7,acept,not furnished,200,1650,0,21
128,3,3,2,3,acept,not furnished,700,3700,117,47
170,2,3,3,16,acept,not furnished,1350,5900,167,75
55,2,1,1,3,not acept,not furnished,200,850,81,12
51,1,1,0,3,acept,not furnished,486,740,15,10
50,2,1,1,1,acept,not furnished,100,1440,0,22
81,2,1,0,6,acept,not furnished,800,1600,90,21
40,1,1,0,1,not acept,not furnished,50,1100,50,14
83,2,2,1,3,acept,not furnished,700,2500,101,37
420,4,6,4,1,not acept,not furnished,4200,14000,1417,178
204,4,3,1,2,acept,furnished,1774,6000,0,77
240,2,2,4,-,acept,not furnished,0,3500,362,53
56,2,1,1,10,acept,not furnished,550,1160,0,15
82,2,2,2,3,acept,furnished,570,4150,200,61
327,4,4,2,-,acept,not furnished,0,8799,563,145
96,1,2,1,10,acept,furnished,1835,4250,167,54
54,1,1,0,6,acept,not furnished,495,2306,0,30
41,1,1,1,6,acept,not furnished,400,2100,17,31
218,3,5,2,3,acept,furnished,1160,4950,409,73
20,1,1,0,10,acept,furnished,214,2150,0,28
170,4,4,3,10,not acept,furnished,2493,5000,750,22
250,3,3,0,4,acept,not furnished,3850,2500,1336,32
40,1,1,0,-,acept,not furnished,0,1100,195,17
400,4,6,4,8,acept,furnished,4285,10000,2050,127
350,5,4,6,-,acept,not furnished,0,6000,640,91
94,3,1,1,6,acept,not furnished,565,2000,60,26
30,1,1,0,-,not acept,not furnished,0,850,67,13
142,3,3,2,15,acept,not furnished,1600,9000,475,115
